graph_name,motif,average_count,standard_deviation,z_score,significance_profile
14338082_sample_sff_40,motif_3,5647.88,251.9142248,-15.51274051,-0.05522623952
14338082_sample_sff_40,motif_4,950.68,115.7435095,17.2305126,0.061341606
14338082_sample_sff_40,motif_5,964.76,109.8052367,28.07917084,0.09996344706
14338082_sample_sff_40,motif_6,104.48,30.16637201,125.2228806,0.4458005853
14338082_sample_sff_40,motif_7,851.6,87.09812474,-1.683159086,-0.005992142186
14338082_sample_sff_40,motif_8,193.76,22.05727393,-8.421711612,-0.02998177288
14338082_sample_sff_40,motif_9,80.36,11.91945189,35.12242038,0.1250378165
14338082_sample_sff_40,motif_10,77.08,12.77667145,32.08347351,0.1142189926
14338082_sample_sff_40,motif_11,132.56,17.43339707,4.614132271,0.01642657362
14338082_sample_sff_40,motif_12,32.12,10.40560746,83.30892772,0.2965845264
14338082_sample_sff_40,motif_13,1.68,1.908751774,229.1130811,0.8156556148
14338082_sample_bsf_20,motif_1,272.04,32.50189738,-2.524160329,-0.01586366215
14338082_sample_bsf_20,motif_2,253.8,28.72136255,-3.753303828,-0.02358849522
14338082_sample_bsf_20,motif_3,473.8,41.54916766,-9.116909467,-0.0572973
14338082_sample_bsf_20,motif_4,109.84,27.04576369,4.812583646,0.0302457812
14338082_sample_bsf_20,motif_5,108.68,28.10652356,11.57453711,0.07274282229
14338082_sample_bsf_20,motif_6,15.04,6.846410252,78.86760801,0.4956614972
14338082_sample_bsf_20,motif_7,91.56,19.15741806,-1.073213516,-0.006744855484
14338082_sample_bsf_20,motif_8,22.84,7.05738384,-3.236326735,-0.0203394346
14338082_sample_bsf_20,motif_9,12.52,4.726873526,10.04469439,0.06312817628
14338082_sample_bsf_20,motif_10,11.48,4.770744177,5.978102984,0.0375707537
14338082_sample_bsf_20,motif_11,19.44,5.774080013,0.09698514719,0.0006095253106
14338082_sample_bsf_20,motif_12,7.6,4.856267428,30.97028782,0.194639848
14338082_sample_bsf_20,motif_13,0.28,0.6137317547,133.1526345,0.8368281457
7861312_sample_bsf_10,motif_1,62.32,14.76967614,1.061634653,0.01050373976
7861312_sample_bsf_10,motif_2,46.16,8.782938005,-2.864645064,-0.02834259995
7861312_sample_bsf_10,motif_3,104.2,17.59734829,-4.216544379,-0.04171819819
7861312_sample_bsf_10,motif_4,32.56,9.106224977,4.880178132,0.0482841446
7861312_sample_bsf_10,motif_5,40.36,10.47966284,12.37062699,0.122394127
7861312_sample_bsf_10,motif_6,6.2,4.163331999,19.16734001,0.1896403352
7861312_sample_bsf_10,motif_7,34.96,10.17955467,-0.6837234264,-0.006764712249
7861312_sample_bsf_10,motif_8,10.96,4.077172223,-2.688137611,-0.02659624744
7861312_sample_bsf_10,motif_9,5.28,2.922898105,11.87862141,0.1175262579
7861312_sample_bsf_10,motif_10,7.24,3.19217794,17.15443219,0.1697247645
7861312_sample_bsf_10,motif_11,12.64,3.729164339,-1.780559771,-0.01761673511
7861312_sample_bsf_10,motif_12,4.6,3,24.13333333,0.2387735293
7861312_sample_bsf_10,motif_13,0.32,0.5567764363,92.82002009,0.9183548532
86775971_sample_sff_40,motif_1,2449.08,107.8439923,-3.52435024,-0.0056602265
86775971_sample_sff_40,motif_2,2467.32,100.7739715,6.129360496,0.009843961679
86775971_sample_sff_40,motif_3,4133.44,149.3483289,-19.98308266,-0.03209351123
86775971_sample_sff_40,motif_4,1697.32,130.3583906,29.46246868,0.04731772798
86775971_sample_sff_40,motif_5,1717.52,112.6266398,27.18255649,0.04365611137
86775971_sample_sff_40,motif_6,356.24,48.24268511,144.4314301,0.231961795
86775971_sample_sff_40,motif_7,1920.48,122.5629498,-0.2242113138,-0.000360091005
86775971_sample_sff_40,motif_8,440.28,39.57221247,-10.67112435,-0.01713818908
86775971_sample_sff_40,motif_9,416.92,38.10174974,69.13278308,0.1110296038
86775971_sample_sff_40,motif_10,423.88,36.81521425,75.56984407,0.1213677429
86775971_sample_sff_40,motif_11,689.68,57.34451441,-1.860334874,-0.002987761157
86775971_sample_sff_40,motif_12,360.44,50.12574189,103.0719907,0.1655371269
86775971_sample_sff_40,motif_13,32.2,10.25508004,586.1290185,0.9413431631
86775971_sample_rn_40,motif_1,716.88,61.00909768,-4.653076521,-0.01548158091
86775971_sample_rn_40,motif_2,774.92,57.63890469,-4.544152971,-0.01511917364
86775971_sample_rn_40,motif_3,1367.36,90.28052577,-12.78636771,-0.04254243088
86775971_sample_rn_40,motif_4,412.96,66.6805069,10.66338624,0.03547890866
86775971_sample_rn_40,motif_5,389.56,56.7428997,11.69203554,0.03890140069
86775971_sample_rn_40,motif_6,68.32,26.51842127,45.61659187,0.1517741981
86775971_sample_rn_40,motif_7,330.12,45.3369974,-3.355317042,-0.0111637133
86775971_sample_rn_40,motif_8,89.76,15.48999677,-5.79470747,-0.0192799822
86775971_sample_rn_40,motif_9,57.88,11.59856313,22.85800379,0.07605248559
86775971_sample_rn_40,motif_10,53.92,9.556498661,23.76184082,0.07905970588
86775971_sample_rn_40,motif_11,100.52,15.96903253,-2.474789874,-0.00823404891
86775971_sample_rn_40,motif_12,43.36,16.78262991,26.31530352,0.08755551274
86775971_sample_rn_40,motif_13,2.96,1.968078589,293.1996736,0.9755254289
7861312_sample_rj_30,motif_1,1141.56,79.41561559,-3.432070607,-0.01530469564
7861312_sample_rj_30,motif_2,1062.56,79.97555877,-4.545888839,-0.02027156579
7861312_sample_rj_30,motif_3,1907.56,127.9570501,-12.12563121,-0.05407205048
7861312_sample_rj_30,motif_4,405.12,52.83726589,14.04084764,0.06261261036
7861312_sample_rj_30,motif_5,409.32,48.25429169,15.10083299,0.06733942256
7861312_sample_rj_30,motif_6,45.44,15.38419102,63.28314558,0.2821996961
7861312_sample_rj_30,motif_7,423.24,45.69671761,-3.681664872,-0.01641771594
7861312_sample_rj_30,motif_8,102.64,13.20315619,-7.69815933,-0.03432854362
7861312_sample_rj_30,motif_9,50.08,9.716480844,19.23741764,0.08578577064
7861312_sample_rj_30,motif_10,48.72,8.77268488,17.35842585,0.07740674796
7861312_sample_rj_30,motif_11,84.72,14.45256609,-3.440219521,-0.01534103424
7861312_sample_rj_30,motif_12,25.08,8.190034595,37.35271157,0.1665676344
7861312_sample_rj_30,motif_13,1.04,1.135781669,208.6316468,0.9303549433
7861312_sample_sff_30,motif_1,3053.2,163.6994197,6.046447825,0.01549815988
7861312_sample_sff_30,motif_2,2548.76,139.441529,-0.6508821344,-0.00166833084
7861312_sample_sff_30,motif_3,4531.6,216.0333693,-14.95880016,-0.03834216108
7861312_sample_sff_30,motif_4,1137.2,100.6305123,21.64154739,0.05547127357
7861312_sample_sff_30,motif_5,1376.44,153.0166331,24.56961655,0.06297645433
7861312_sample_sff_30,motif_6,174.6,40.19950248,60.13507259,0.1541372714
7861312_sample_sff_30,motif_7,1301.44,117.2419436,1.429181357,0.003663255155
7861312_sample_sff_30,motif_8,285.84,32.27703002,-8.700924461,-0.0223020726
7861312_sample_sff_30,motif_9,171.96,17.98490107,65.05679376,0.1667525496
7861312_sample_sff_30,motif_10,214.76,25.20793526,66.02048057,0.1692226565
7861312_sample_sff_30,motif_11,316.6,32.39598741,-1.314977669,-0.003370530059
7861312_sample_sff_30,motif_12,119.96,25.59212118,76.82208075,0.196909148
7861312_sample_sff_30,motif_13,7.2,3.068658773,364.2633745,0.933674147
256497288_sample_rpn_30,motif_1,1276.04,71.52358585,9.031426379,0.01742671357
256497288_sample_rpn_30,motif_2,806,52.57296517,-5.021592356,-0.009689482921
256497288_sample_rpn_30,motif_3,1720.24,107.0071181,-9.496938312,-0.01832494855
256497288_sample_rpn_30,motif_4,560.32,54.64637835,7.551827083,0.0145717323
256497288_sample_rpn_30,motif_5,841.68,78.8948245,33.51702747,0.06467324351
256497288_sample_rpn_30,motif_6,134.68,25.40459276,52.08979386,0.1005105815
256497288_sample_rpn_30,motif_7,645.32,52.73417614,8.849668927,0.01707600097
256497288_sample_rpn_30,motif_8,153.76,22.4764321,-6.751961313,-0.01302834025
256497288_sample_rpn_30,motif_9,117.48,19.68950651,28.21401337,0.05444073938
256497288_sample_rpn_30,motif_10,171.36,24.31028589,78.96410634,0.1523662826
256497288_sample_rpn_30,motif_11,234.28,26.51967823,2.855238263,0.005509364446
256497288_sample_rpn_30,motif_12,122.84,25.14239448,99.87751972,0.1927200483
256497288_sample_rpn_30,motif_13,11.8,4.769696007,497.3482579,0.9596652037
14203895_sample_rn_20,motif_1,93.8,14.56021978,-3.969720298,-0.03865591409
14203895_sample_rn_20,motif_2,90.64,13.57043355,-2.626297817,-0.02557407958
14203895_sample_rn_20,motif_3,178.96,27.86497204,-4.986906135,-0.04856095661
14203895_sample_rn_20,motif_4,31.88,11.04279554,6.440398153,0.06271461439
14203895_sample_rn_20,motif_5,31.88,11.44304738,4.467341461,0.04350159577
14203895_sample_rn_20,motif_6,3.12,2.619160171,35.84355056,0.3490334601
14203895_sample_rn_20,motif_7,21.04,7.190734779,-1.535309025,-0.0149503666
14203895_sample_rn_20,motif_8,7.16,3.118225991,-2.296177384,-0.02235946844
14203895_sample_rn_20,motif_9,2.28,1.242309677,8.629088382,0.084027406
14203895_sample_rn_20,motif_10,2.4,1.707825128,11.47658486,0.11175545
14203895_sample_rn_20,motif_11,4.28,2.150968774,2.194360075,0.02136800283
14203895_sample_rn_20,motif_12,1.12,1.01324561,29.48939497,0.2871586492
14203895_sample_rn_20,motif_13,0.04,0.2,89.8,0.874444753
256497288_sample_sff_40,motif_1,6593.28,185.9113857,9.008162645,0.007824780525
256497288_sample_sff_40,motif_2,5677.04,173.9910151,-1.919869252,-0.001667660335
256497288_sample_sff_40,motif_3,10745.76,270.5939886,-27.53483194,-0.02391764283
256497288_sample_sff_40,motif_4,5549.48,198.9265191,20.76404905,0.0180363225
256497288_sample_sff_40,motif_5,6308.52,227.4315135,49.69179436,0.0431638948
256497288_sample_sff_40,motif_6,1621.2,114.7250336,154.3760716,0.1340960334
256497288_sample_sff_40,motif_7,6428.68,319.8672537,23.1293448,0.02009089465
256497288_sample_sff_40,motif_8,1642.4,93.23402455,-17.34774411,-0.01506880988
256497288_sample_sff_40,motif_9,1705.76,109.3211172,100.9067624,0.08765086738
256497288_sample_sff_40,motif_10,1893.36,126.7970426,116.9241782,0.1015641112
256497288_sample_sff_40,motif_11,3107.56,166.7155962,6.366770863,0.005530382456
256497288_sample_sff_40,motif_12,1967.16,145.1788208,271.6156516,0.2359341127
256497288_sample_sff_40,motif_13,207.84,31.45457042,1095.108264,0.9512463478
7861312_sample_rpn_40,motif_1,691.64,54.95291924,-3.177993133,-0.02020924144
7861312_sample_rpn_40,motif_2,676.8,44.4765856,0.4766552943,0.003031108477
7861312_sample_rpn_40,motif_3,1183.52,71.64095663,-12.79324067,-0.08135375964
7861312_sample_rpn_40,motif_4,275.92,54.66635163,9.532006152,0.0606151762
7861312_sample_rpn_40,motif_5,267.68,52.38059437,11.3270956,0.07203036639
7861312_sample_rpn_40,motif_6,31.92,16.20164601,33.5817731,0.2135505434
7861312_sample_rpn_40,motif_7,259.8,33.89813171,-0.7611038927,-0.004839951405
7861312_sample_rpn_40,motif_8,63.84,8.409716602,-7.353398803,-0.04676114944
7861312_sample_rpn_40,motif_9,31.72,10.55746182,11.48760963,0.07305109445
7861312_sample_rpn_40,motif_10,33.44,8.251666498,22.85114165,0.1453131644
7861312_sample_rpn_40,motif_11,57.52,11.26987134,-1.820783874,-0.01157858415
7861312_sample_rpn_40,motif_12,16.84,8.409716602,36.64332754,0.2330193372
7861312_sample_rpn_40,motif_13,1.12,1.092397974,145.4415001,0.9248800319
256497288_sample_bsf_20,motif_1,347.36,40.5317571,0.6819344134,0.001466895402
256497288_sample_bsf_20,motif_2,226.28,18.34057433,-5.685754336,-0.0122305118
256497288_sample_bsf_20,motif_3,528.88,53.91994065,-7.082352009,-0.01523470497
256497288_sample_bsf_20,motif_4,228.68,27.88027977,6.144845081,0.01321805267
256497288_sample_bsf_20,motif_5,323.16,32.8680189,25.36934162,0.05457148053
256497288_sample_bsf_20,motif_6,73.24,20.48226875,40.80407351,0.08777282188
256497288_sample_bsf_20,motif_7,260.84,48.04830902,-0.2256062746,-0.0004852971199
256497288_sample_bsf_20,motif_8,70.44,12.39314327,-5.603098303,-0.01205271207
256497288_sample_bsf_20,motif_9,68.16,13.74978788,20.93414114,0.04503100997
256497288_sample_bsf_20,motif_10,82.92,13.12732519,34.74279744,0.07473453282
256497288_sample_bsf_20,motif_11,133.92,25.17260416,-1.46667384,-0.003154932599
256497288_sample_bsf_20,motif_12,93.72,19.51179131,82.57980903,0.1776357664
256497288_sample_bsf_20,motif_13,11.12,5.044138513,452.9772516,0.9743902556
86775971_sample_rj_30,motif_1,451.28,33.16061921,-5.707975439,-0.01354864892
86775971_sample_rj_30,motif_2,456.44,41.09448463,-2.298118613,-0.005454894227
86775971_sample_rj_30,motif_3,808.96,60.91420196,-10.19401026,-0.02419685713
86775971_sample_rj_30,motif_4,319.92,37.15835483,16.55293952,0.03929063266
86775971_sample_rj_30,motif_5,320.8,30.21451086,17.21689298,0.04086661568
86775971_sample_rj_30,motif_6,67,13.70218961,93.926594,0.2229474286
86775971_sample_rj_30,motif_7,300,47.98784568,-1.521218529,-0.003610817181
86775971_sample_rj_30,motif_8,75.44,16.04441751,-4.577293002,-0.01086482179
86775971_sample_rj_30,motif_9,68.96,11.70284866,29.9961155,0.07119982249
86775971_sample_rj_30,motif_10,66.52,9.600868016,41.08795156,0.09752779014
86775971_sample_rj_30,motif_11,111.48,18.76415022,-1.677667234,-0.003982169267
86775971_sample_rj_30,motif_12,62.04,13.34003998,67.61299077,0.1604885453
86775971_sample_rj_30,motif_13,5.44,2.829605391,400.9605027,0.9517337877
7861312_sample_rn_40,motif_1,1137,82.87993324,-4.609077072,-0.01612035618
7861312_sample_rn_40,motif_2,1444.6,115.077148,1.793579382,0.00627308635
7861312_sample_rn_40,motif_3,2025,130.4450715,-12.82532166,-0.04485686613
7861312_sample_rn_40,motif_4,368.16,55.62948858,15.29476581,0.05349380552
7861312_sample_rn_40,motif_5,325.32,51.98294592,13.22895399,0.04626857978
7861312_sample_rn_40,motif_6,32.08,10.27910502,69.06437853,0.241554299
7861312_sample_rn_40,motif_7,332.04,38.96844878,-2.105292938,-0.007363311892
7861312_sample_rn_40,motif_8,69.76,9.858498872,-7.07612801,-0.02474892524
7861312_sample_rn_40,motif_9,32.12,6.641535967,35.36531326,0.1236910204
7861312_sample_rn_40,motif_10,29.88,6.833252032,31.04232055,0.1085712511
7861312_sample_rn_40,motif_11,53.52,12.72831489,-2.004978681,-0.007012460403
7861312_sample_rn_40,motif_12,12.88,5.768593127,45.26580299,0.1583182176
7861312_sample_rn_40,motif_13,0.36,0.5686240703,268.437458,0.9388663646
14338082_sample_rn_20,motif_1,96.08,13.82304839,-2.682476323,-0.03199622467
14338082_sample_rn_20,motif_2,130.28,18.21290751,-0.5644348654,-0.006732504817
14338082_sample_rn_20,motif_3,193.56,26.53940467,-6.690428901,-0.07980255573
14338082_sample_rn_20,motif_4,29,8.118907973,9.853541914,0.1175317516
14338082_sample_rn_20,motif_5,23.96,8.92319076,5.607859492,0.06688981024
14338082_sample_rn_20,motif_6,1.64,1.220655562,51.90653448,0.6191343144
14338082_sample_rn_20,motif_7,28.2,7.745966692,-2.091411007,-0.02494607534
14338082_sample_rn_20,motif_8,7.16,3.738092205,-1.915415567,-0.02284682489
14338082_sample_rn_20,motif_9,2,1.892969449,3.697893807,0.04410799082
14338082_sample_rn_20,motif_10,1.96,1.593737745,6.927112089,0.08262568165
14338082_sample_rn_20,motif_11,4.72,2.776688675,-0.9795840722,-0.01168434994
14338082_sample_rn_20,motif_12,0.48,0.822597512,22.51404816,0.2685446045
14338082_sample_rn_20,motif_13,0.04,0.2,59.8,0.7132865326
86775971_sample_sff_20,motif_1,2164.4,107.8289541,-6.857156377,-0.009190339608
86775971_sample_sff_20,motif_2,2141.6,106.5266007,-1.179048229,-0.00158022554
86775971_sample_sff_20,motif_3,3830.84,147.3059967,-19.97094528,-0.0267661636
86775971_sample_sff_20,motif_4,1635.32,98.97799419,33.41833735,0.04478910097
86775971_sample_sff_20,motif_5,1656,92.18233743,30.48306301,0.04085508422
86775971_sample_sff_20,motif_6,357.24,45.89142985,163.053538,0.2185333549
86775971_sample_sff_20,motif_7,1621.92,129.7933999,-3.412500175,-0.004573621162
86775971_sample_sff_20,motif_8,424.72,43.51773585,-9.506928427,-0.01274171042
86775971_sample_sff_20,motif_9,369.32,30.01627336,61.18947471,0.0820095127
86775971_sample_sff_20,motif_10,381.08,35.23601377,56.01995767,0.07508104051
86775971_sample_sff_20,motif_11,660.08,57.49052096,-3.080159947,-0.004128200438
86775971_sample_sff_20,motif_12,358.6,43.05906796,115.6411468,0.1549886503
86775971_sample_sff_20,motif_13,32.8,8.732124598,712.2207122,0.954557525
14338082_sample_bsf_40,motif_1,1607,98.71423403,-5.065125662,-0.01239202841
14338082_sample_bsf_40,motif_2,1530.2,114.6400163,-3.743893397,-0.009159581902
14338082_sample_bsf_40,motif_3,2689.52,156.4379856,-13.71482758,-0.03355386311
14338082_sample_bsf_40,motif_4,461.76,54.06499175,16.11467924,0.03942519421
14338082_sample_bsf_40,motif_5,484.76,87.82951288,19.01684235,0.04652544999
14338082_sample_bsf_40,motif_6,55.28,22.73492174,101.9893548,0.249520953
14338082_sample_bsf_40,motif_7,412.68,50.73273105,-3.048919244,-0.007459300403
14338082_sample_bsf_40,motif_8,100.72,13.03687079,-7.572369289,-0.01852609819
14338082_sample_bsf_40,motif_9,40.6,7.64852927,22.40953704,0.0548258105
14338082_sample_bsf_40,motif_10,42.68,8.634813258,20.65128621,0.05052418095
14338082_sample_bsf_40,motif_11,68.24,10.85618104,-0.02210722161,-5.41E-05
14338082_sample_bsf_40,motif_12,16.88,8.079397667,65.49003054,0.160223926
14338082_sample_bsf_40,motif_13,0.56,0.6506407099,387.9867893,0.9492248834
14338082_sample_sff_20,motif_1,473.8,35.33883605,0.9111788502,0.004732834379
14338082_sample_sff_20,motif_2,502.76,43.90072133,-0.1767624714,-0.000918137533
14338082_sample_sff_20,motif_3,837,65.20224945,-6.211442142,-0.03226339912
14338082_sample_sff_20,motif_4,271.8,39.33192088,15.25987001,0.07926263587
14338082_sample_sff_20,motif_5,261.44,38.13253204,13.5464385,0.07036275019
14338082_sample_sff_20,motif_6,41.6,15.67375726,38.49747,0.1999631022
14338082_sample_sff_20,motif_7,265.32,34.81345525,0.9674420351,0.005025075947
14338082_sample_sff_20,motif_8,65.44,11.88514479,-5.169478461,-0.02685124372
14338082_sample_sff_20,motif_9,45.96,10.95627674,23.73434025,0.1232806287
14338082_sample_sff_20,motif_10,42.8,8.674675786,19.0439394,0.09891780421
14338082_sample_sff_20,motif_11,78.88,17.09122582,4.395237697,0.02282969152
14338082_sample_sff_20,motif_12,31.4,8.539125638,58.8584852,0.3057220459
14338082_sample_sff_20,motif_13,2.4,1.527525232,175.1853223,0.9099455236
7861312_sample_sff_10,motif_1,2012.24,94.54200125,0.8859554367,0.002949831909
7861312_sample_sff_10,motif_2,1500.56,84.67982837,-7.210217731,-0.02400677218
7861312_sample_sff_10,motif_3,3122.08,146.6676856,-16.20725104,-0.05396283412
7861312_sample_sff_10,motif_4,761.6,76.64474324,15.30959529,0.05097404544
7861312_sample_sff_10,motif_5,955.92,122.7537915,21.96331345,0.07312792511
7861312_sample_sff_10,motif_6,118.96,32.28064436,66.69755338,0.2220727624
7861312_sample_sff_10,motif_7,784.52,79.04330037,-3.346520183,-0.01114240244
7861312_sample_sff_10,motif_8,211.52,22.50577704,-9.131877547,-0.03040503242
7861312_sample_sff_10,motif_9,108.84,16.59236772,26.76893421,0.08912847422
7861312_sample_sff_10,motif_10,131.2,21.2092747,23.61231146,0.07861834455
7861312_sample_sff_10,motif_11,215.04,29.25246428,-1.232032955,-0.004102113912
7861312_sample_sff_10,motif_12,76.24,22.59660741,51.98833517,0.1730977018
7861312_sample_sff_10,motif_13,4.04,2.668957349,283.99105,0.9455620749
256497288_sample_rpn_10,motif_1,43.64,9.340235543,2.39394391,0.01419862698
256497288_sample_rpn_10,motif_2,17.28,6.617653159,-1.55342079,-0.009213433216
256497288_sample_rpn_10,motif_3,42.4,9.665229778,-3.352222424,-0.01988223514
256497288_sample_rpn_10,motif_4,12.44,3.88458492,-0.113268215,-0.0006718006744
256497288_sample_rpn_10,motif_5,34.2,7.065172798,17.23949343,0.1022484843
256497288_sample_rpn_10,motif_6,4.92,3.121431296,11.55879998,0.06855594591
256497288_sample_rpn_10,motif_7,20.12,7.355949973,0.5274641636,0.003128422045
256497288_sample_rpn_10,motif_8,4.56,2.631222783,-1.733034553,-0.01027873337
256497288_sample_rpn_10,motif_9,3.64,1.955334583,2.229797415,0.01322506413
256497288_sample_rpn_10,motif_10,9.92,4.172529209,27.10106852,0.1607380862
256497288_sample_rpn_10,motif_11,8.64,4.777377244,-0.133964719,-0.0007945528986
256497288_sample_rpn_10,motif_12,6.96,2.835489376,29.63862278,0.1757884749
256497288_sample_rpn_10,motif_13,0.8,0.9128709292,162.344966,0.9628778705
86775971_sample_bsf_40,motif_1,1255.88,79.67502746,-9.424282915,-0.01495681643
86775971_sample_bsf_40,motif_2,1193.12,61.90673092,-4.9933181,-0.007924649851
86775971_sample_bsf_40,motif_3,2281.48,134.9750347,-14.6581181,-0.02326317914
86775971_sample_bsf_40,motif_4,905.88,80.35407063,16.95147476,0.02690285282
86775971_sample_bsf_40,motif_5,959.52,70.22945726,22.46179967,0.03564801878
86775971_sample_bsf_40,motif_6,200.96,34.34200538,129.0850651,0.2048645653
86775971_sample_bsf_40,motif_7,926.8,83.09632964,-7.230162904,-0.01147463635
86775971_sample_bsf_40,motif_8,262.68,28.93054902,-9.04511006,-0.01435504982
86775971_sample_bsf_40,motif_9,198.8,19.01096175,22.57644856,0.0358299724
86775971_sample_bsf_40,motif_10,216.72,24.990865,43.62714136,0.0692384928
86775971_sample_bsf_40,motif_11,382.36,35.76762969,-5.853337273,-0.00928954403
86775971_sample_bsf_40,motif_12,192.6,35.92352989,60.80694204,0.09650371046
86775971_sample_bsf_40,motif_13,14.76,5.035540355,610.7070509,0.9692231585
86775971_sample_rj_10,motif_1,15.4,3.883726733,-3.965263537,-0.03617798731
86775971_sample_rj_10,motif_2,18.76,4.832873541,-0.157256339,-0.001434764117
86775971_sample_rj_10,motif_3,34.76,7.518200139,-4.22441534,-0.03854241796
86775971_sample_rj_10,motif_4,16.68,5.73527099,6.332743485,0.05777823121
86775971_sample_rj_10,motif_5,12.56,4.86552498,2.145708848,0.01957686463
86775971_sample_rj_10,motif_6,3.04,2.573583753,21.74399801,0.1983863309
86775971_sample_rj_10,motif_7,15.72,6.120457499,-1.424730096,-0.01299885035
86775971_sample_rj_10,motif_8,5.48,3.02930135,-1.808997973,-0.01650480607
86775971_sample_rj_10,motif_9,3.36,2.059126028,4.681597857,0.04271362704
86775971_sample_rj_10,motif_10,2.84,1.462873884,8.9959908,0.08207697621
86775971_sample_rj_10,motif_11,6.4,3.082207001,-1.103105664,-0.01006443641
86775971_sample_rj_10,motif_12,3.08,2.158703314,17.10285974,0.1560418461
86775971_sample_rj_10,motif_13,0.12,0.331662479,105.167157,0.9595165707
14203895_sample_sff_20,motif_1,467.04,45.25067219,0.1538098699,0.0009166053449
14203895_sample_sff_20,motif_2,314.48,25.22089081,-2.516961057,-0.01499942728
14203895_sample_sff_20,motif_3,627.68,53.95192304,-8.075337735,-0.04812368502
14203895_sample_sff_20,motif_4,123.96,18.31547615,8.355775123,0.04979490683
14203895_sample_sff_20,motif_5,176.24,32.67042495,10.03231517,0.05978597939
14203895_sample_sff_20,motif_6,15.8,6.940220938,27.26137996,0.1624598383
14203895_sample_sff_20,motif_7,162.64,28.64710573,0.2220119568,0.001323044785
14203895_sample_sff_20,motif_8,35.44,7.837303958,-4.521963189,-0.02694791714
14203895_sample_sff_20,motif_9,16.44,5.26845961,19.08717299,0.1137469579
14203895_sample_sff_20,motif_10,21.88,6.9,25.52463768,0.1521100001
14203895_sample_sff_20,motif_11,28.2,6.429100507,-1.897621601,-0.01130857275
14203895_sample_sff_20,motif_12,8.56,3.990405159,30.93420219,0.1843474355
14203895_sample_sff_20,motif_13,0.24,0.5972157622,158.6696233,0.9455662688
14203895_sample_bsf_40,motif_1,2937.96,151.610103,-5.711756557,-0.00775536986
14203895_sample_bsf_40,motif_2,2348.04,130.7429029,-5.920321353,-0.008038557198
14203895_sample_bsf_40,motif_3,4728.76,201.1304055,-17.2910704,-0.02347765436
14203895_sample_bsf_40,motif_4,1263.76,107.0448816,21.69407791,0.02945601695
14203895_sample_bsf_40,motif_5,1532.12,116.0554178,34.26707753,0.04652751875
14203895_sample_bsf_40,motif_6,215.16,32.25636888,150.0739286,0.2037689826
14203895_sample_bsf_40,motif_7,1216.84,108.5428794,-6.19884053,-0.008416727942
14203895_sample_bsf_40,motif_8,317,35.75961409,-8.668997356,-0.01177068388
14203895_sample_bsf_40,motif_9,182.44,24.80604765,22.5977152,0.03068296725
14203895_sample_bsf_40,motif_10,221.68,27.40243298,30.8118626,0.04183606009
14203895_sample_bsf_40,motif_11,354.2,33.89321466,-1.62864457,-0.002211358429
14203895_sample_bsf_40,motif_12,142.32,26.1991094,92.28099945,0.1252982816
14203895_sample_bsf_40,motif_13,9.88,3.126766168,712.5956597,0.9675557504
7861312_sample_rj_10,motif_1,57.24,9.679359483,-0.9546086202,-0.02245145328
7861312_sample_rj_10,motif_2,55.16,12.40859917,-0.4964299286,-0.01167554233
7861312_sample_rj_10,motif_3,111.72,21.73231081,-4.266458399,-0.1003428938
7861312_sample_rj_10,motif_4,31.28,10.72582553,7.339295215,0.1726129852
7861312_sample_rj_10,motif_5,34.56,11.31031977,6.493185116,0.1527133102
7861312_sample_rj_10,motif_6,4.4,2.598076211,24.86455159,0.5847897313
7861312_sample_rj_10,motif_7,31.4,11.5181017,0.3125515033,0.00735090311
7861312_sample_rj_10,motif_8,9.36,4.071035904,-2.299169111,-0.05407418998
7861312_sample_rj_10,motif_9,4.4,2.5,6.64,0.1561662514
7861312_sample_rj_10,motif_10,4.6,2.081665999,9.319458551,0.219184474
7861312_sample_rj_10,motif_11,8.96,3.963163719,0.01009294665,0.0002373761513
7861312_sample_rj_10,motif_12,2.48,2.063976744,17.20949623,0.4047503789
7861312_sample_rj_10,motif_13,0.28,0.5416025603,25.33222884,0.595789039
256497288_sample_rn_20,motif_1,355.48,30.26565711,7.319186867,0.04048210002
256497288_sample_rn_20,motif_2,315.96,33.3822308,3.266408427,0.01806636107
256497288_sample_rn_20,motif_3,545.88,41.44104246,-5.740203091,-0.03174881034
256497288_sample_rn_20,motif_4,197.6,37.67735836,10.68015427,0.05907146265
256497288_sample_rn_20,motif_5,206.88,32.72781691,12.43957093,0.06880271866
256497288_sample_rn_20,motif_6,32.6,11.62253558,21.88851118,0.1210643908
256497288_sample_rn_20,motif_7,246.6,39.37109769,16.11334297,0.08912218987
256497288_sample_rn_20,motif_8,59.04,12.85975635,-4.591066767,-0.02539298797
256497288_sample_rn_20,motif_9,46.6,12.25425096,49.89289038,0.2759553781
256497288_sample_rn_20,motif_10,42.96,9.926731587,40.60148061,0.224565
256497288_sample_rn_20,motif_11,74.76,13.37996014,7.790755646,0.04309032616
256497288_sample_rn_20,motif_12,32.08,13.16219333,46.18683107,0.2554573273
256497288_sample_rn_20,motif_13,2.04,1.48548533,158.8437093,0.8785575564
